entry_id,music_genre,rights_info,song_name_text,release_day,download_price,play_time,alb_title
3158,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",2005 19 Recordings Limited,Inside Your Heaven,14-Nov-05,$ 1.29,3:44,Some Hearts
3159,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",2005 19 Recordings Limited,Inside Your Heaven,14-Nov-05,$ 1.29,3:44,Some Hearts
3160,"Pop , Music",2008 SU2C Music LLC,Just Stand Up !,16-Sep-08,$ 1.29,3:37,Just Stand Up ! - Single
3161,"Karaoke , Music , Country","2009 19 Recordings Limited , under exclusive license to Arista Nashville",Cowboy Casanova ( Karaoke Version ),25-Jan-10,$ 0.99,3:57,Cowboy Casanova ( Karaoke Version ) - Single
3162,"Holiday , Music , Country , Country Gospel , Pop , Christian & Gospel , Gospel , Southern Gospel , Traditional Gospel , Rock , Rock & Roll , Christmas",This Compilation 2012 Sony Music Entertainment,Blue Christmas,2-Oct-12,$ 1.29,2:08,The Classic Christmas Album
3163,"Vocal Pop , Music , Vocal","This compilation ( P ) 2013 Columbia Records , a division of Sony Music Entertainment",Steppin ' Out With My Baby,4-Oct-13,$ 1.29,2:02,The Classics ( Deluxe Edition )
3164,"Vocal Pop , Music , Vocal , Standards , Jazz , Vocal Jazz","This Compilation ( P ) 2013 Columbia Records , a division of Sony Music Entertainment",The Lady Is a Tramp,4-Oct-13,$ 1.29,3:16,Sixty Years : The Artistry of Tony Bennett
3165,"Country , Music",This compilation ( P ) 2014 Sony Music Entertainment,He Stopped Loving Her Today ( Single Version ),12-Aug-14,$ 1.29,3:16,21 Country Hits
3166,"Holiday , Music",This compilation ( P ) 2014 Sony Music Entertainment,White Christmas,17-Nov-14,$ 1.29,3:07,21 Country Christmas Favorites
3167,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",2005 19 Recordings Limited,Inside Your Heaven,14-Nov-05,$ 1.29,3:44,Some Hearts
3168,"Country , Music , Rock",2014 Maranatha ! Music,The Duck Dynasty Song,14-Oct-14,Album Only,3:53,Top 25 Country Songs of Faith
3169,"Holiday , Music","2013 Special Olympics , Inc.",O Holy Night,29-Oct-13,Album Only,4:11,A Very Special Christmas - Essential
3170,"Country , Music","Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Remember When,24-Jan-12,Album Only,4:32,NOW That 's What I Call Country Ballads
3171,"Holiday , Music","Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Christmas Eve / Sarajevo 24 / 24,25-Sep-12,Album Only,3:26,Now That 's What I Call Today 's Christmas
3172,"Country , Music","Compilation 2010 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Star-Spangled Banner ( Bonus Track ),15-Jun-10,Album Only,2:24,Now That 's What I Call the U.S.A. ( The Patriotic Country Collection )
3173,"Holiday , Music , Christmas : Pop","Compilation 2010 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Deck the Halls,12-Oct-10,Album Only,3:27,"NOW ( That 's What I Call Christmas ) , Vol . 4"
3174,"Country , Music","2013 UMG Recordings , Inc. and Sony Music Entertainment",Lovin ' You Is Fun,11-Jun-13,Album Only,3:19,"NOW That 's What I Call Country , Vol . 6"
3175,"Country , Music","2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",The Breath You Take,14-Jun-11,Album Only,3:34,"Now That 's What I Call Country , Vol . 4"
3176,"Holiday , Music , Christmas : Pop","2008 EMI Music North America / Sony BMG Music / UMG Recordings , Inc.",Silent Night,23-Sep-08,$ 1.29,2:21,The Essential NOW That 's What I Call Christmas
3177,"Pop , Music","2008 National Academy of Recording Arts & Sciences , Inc. . Manufactured by Universal Music Enterprises , a Division of UMG Recordings , Inc.",Instant Karma,29-Jan-08,$ 1.29,3:09,Grammy Nominees 2008
3178,"Holiday , Music , Country , Christmas",2007 BMG Music,Silent Night,6-Nov-07,$ 1.29,2:02,Hear Something Country Christmas 2007
3179,"Country , Music",2007 SONY BMG MUSIC ENTERTAINMENT AND WARNER MUSIC GROUP,( I Never Promised You a ) Rose Garden,30-Jan-07,$ 0.99,3:15,"Totally Country , Vol . 6"
3180,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",2005 19 Recordings Limited,Inside Your Heaven,14-Nov-05,$ 1.29,3:44,Some Hearts
3181,"Country , Music",This compilation ( P ) 2007 SONY BMG MUSIC ENTERTAINMENT,Laughed Until We Cried,13-Nov-07,$ 1.29,3:21,Country Hits
3182,"Holiday , Music , Country , Christmas , Traditional Country , Rock , Rock & Roll , Rockabilly",2008 Sony Music Entertainment,Winter Wonderland ( 2008 ),10-Oct-08,$ 0.99,2:25,Christmas Duets
3183,"Soundtrack , Music",2008 Walt Disney Records,UNKLE Reconstruction,24-Nov-08,$ 1.29,6:03,Disney Box Office Hits
3184,"Pop , Music , Children 's Music",2006 Viacom International Inc.,Do You Want To,14-Mar-06,$ 0.99,3:36,"Nickelodeon Kids ' Choice , Vol . 2"
3185,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",2005 19 Recordings Limited,Inside Your Heaven,14-Nov-05,$ 1.29,3:44,Some Hearts
3186,"Country , Music , Rock","2014 19 Recordings Limited , under exclusive license to Sony Music Nashville , under exclusive license to Sony Music Entertainment",Something in the Water,29-Sep-14,$ 1.29,3:57,Something in the Water - Single
3187,"Pop , Music , Rock , Country , Contemporary Country , Adult Contemporary",2005 19 Recordings Limited,Inside Your Heaven,14-Nov-05,$ 1.29,3:44,Some Hearts
3188,"Pop , Music , Rock , R&B / Soul , Contemporary R&B","2015 Def Jam Recordings , a division of UMG Recordings , Inc.",Four Pink Walls,26-Aug-15,$ 0.69,3:31,Four Pink Walls - EP
3189,"Pop , Music , Rock , R&B / Soul , Contemporary R&B","2015 Def Jam Recordings , a division of UMG Recordings , Inc.",Four Pink Walls,26-Aug-15,$ 0.69,3:31,Four Pink Walls - EP
3190,"Pop , Music , Rock , R&B / Soul , Contemporary R&B","2015 Def Jam Recordings , a division of UMG Recordings , Inc.",Four Pink Walls,26-Aug-15,$ 0.69,3:31,Four Pink Walls - EP
3191,"Pop , Music , Dance , R&B / Soul , Rock",2011 Interscope Records,Yo ' _ and I ( Hector Fonseca Remix ),11-Oct-11,$ 1.29,8:03,Yo ' _ and I ( The Remixes )
3192,"Pop , Music , Electronic , Dance , R&B / Soul , Rock",2011 Interscope Records,Marry the Night ( Danny Verde Remix ),20-Dec-11,$ 1.29,7:45,Marry the Night ( The Remixes )
3193,"Pop , Music , Rock",2014 Interscope Records,G.U.Y. ( KDrew Remix ),29-Apr-14,$ 1.29,4:45,G.U.Y. ( Remixes ) - EP
3194,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3195,"Dance , Music , Pop , R&B / Soul",2008 Interscope Records,Poker Face ( Jody den Broeder Remix ),16-Dec-08,$ 1.29,8:05,Poker Face ( Remixes ) - EP
3196,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3197,"Pop , Music",2013 Interscope Records,Do What U Want ( feat . Christina Aguilera ),1-Jan-14,$ 1.29,3:36,Do What U Want ( feat . Christina Aguilera ) - Single
3198,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3199,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3200,"Soundtrack , Music","2009 Hollywood Records , Inc.",Shopaholic Suite ( Score ),10-Feb-09,$ 0.99,4:40,Confessions of a Shopaholic ( Original Soundtrack ) [ Bonus Track Version ]
3201,"Pop , Music , Rock , Electronic",2013 Interscope Records,Do What U Want ( feat . R. Kelly & Rick Ross ) [ DJWS Remix ],20-Dec-13,$ 1.29,4:19,Do What U Want ( feat . R. Kelly & Rick Ross ) [ DJWS Remix ] - Single
3202,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3203,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3204,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3205,"Dance , Music , Rock , Pop , R&B / Soul",2010 Interscope Records,Alejandro ( Kleerup Remix ),18-May-10,$ 1.29,5:22,Alejandro ( The Remixes )
3206,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3207,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3208,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3209,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3210,"Fitness & Workout , Music","2014 Universal Music Strategic Marketing , a division of Universal Music GmbH",Younger ( Kygo Remix ),12-Sep-14,Album Only,5:52,"Runtastic Music - Running , Vol . 2"
3211,"Pop , Music , Dance , R&B / Soul",2009 Interscope Records,"Eh , Eh ( Nothing Else I Can Say ) [ Piano & Human Beat Box Version ] { Live }",3-Feb-09,$ 1.29,3:03,The Cherrytree Sessions ( Live ) - EP
3212,"Dance , Music , Pop , R&B / Soul , Rock , Electronic",2010 Interscope Records,Telephone ( Tom Neville 's Ear Ringer Remix ),2-Mar-10,$ 1.29,7:13,Telephone ( The Remixes )
3213,"Dance , Music , Pop , R&B / Soul , Rock , Electronic",2010 Interscope Records,Telephone ( Tom Neville 's Ear Ringer Remix ),2-Mar-10,$ 1.29,7:13,Telephone ( The Remixes )
3214,"Dance , Music , R&B / Soul , Rock , Pop",2011 Interscope Records,Born This Way ( DJ White Shadow Remix ),15-Mar-11,$ 1.29,4:24,"Born This Way ( The Remixes , Pt. 1 ) - Single"
3215,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3216,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3217,"Holiday , Music , Christmas , Vocal , Traditional Pop , Jazz , Vocal Jazz , Vocal Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Winter Wonderland,9-Dec-14,$ 1.29,2:29,Winter Wonderland - Single
3218,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3219,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3220,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3221,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3222,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3223,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3224,"Jazz , Music , Pop , Crossover Jazz , Vocal Jazz","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek ( Deluxe Version )
3225,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3226,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3227,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3228,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3229,"Jazz , Music , Vocal , Vocal Pop , Standards , Rock , Crossover Jazz , Contemporary Jazz , Easy Listening , Swing , Vocal Jazz , Traditional Pop","2014 Columbia Records , a division of Sony Music Entertainment / Interscope Records , a division of UMG Recordings , Inc.",Bang Bang ( My Baby Shot Me Down ) [ Live from Jazz At Lincoln Center ] [ Bonus Track ],23-Sep-14,$ 1.29,3:43,Cheek to Cheek
3230,"Pop , Music",2013 Interscope Records,Do What U Want ( feat . Christina Aguilera ),1-Jan-14,$ 1.29,3:36,Do What U Want ( feat . Christina Aguilera ) - Single
3231,"Soundtrack , Music , Classical , Soundtrack",2014 Walt Disney Records,Something So Right ( Demo ),18-Mar-14,$ 1.29,4:18,Muppets Most Wanted ( Original Motion Picture Soundtrack )
3232,"Pop , Music",2014 Interscope Records,Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ],25-Feb-14,$ 1.29,6:50,Do What U Want ( Remixes )
3233,"Pop , Music",2014 Interscope Records,Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ],25-Feb-14,$ 1.29,6:50,Do What U Want ( Remixes )
3234,"Pop , Music",2014 Interscope Records,Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ],25-Feb-14,$ 1.29,6:50,Do What U Want ( Remixes )
3235,"Pop , Music",2014 Interscope Records,Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ],25-Feb-14,$ 1.29,6:50,Do What U Want ( Remixes )
3236,"Pop , Music",2014 Interscope Records,Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ],25-Feb-14,$ 1.29,6:50,Do What U Want ( Remixes )
3237,"Pop , Music",2014 Interscope Records,Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ],25-Feb-14,$ 1.29,6:50,Do What U Want ( Remixes )
3238,"Pop , Music",2014 Interscope Records,Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ],25-Feb-14,$ 1.29,6:50,Do What U Want ( Remixes )
3239,"Pop , Music , Rock",2014 Interscope Records,G.U.Y. ( KDrew Remix ),29-Apr-14,$ 1.29,4:45,G.U.Y. ( Remixes ) - EP
3240,"Pop , Music , Rock",2014 Interscope Records,G.U.Y. ( KDrew Remix ),29-Apr-14,$ 1.29,4:45,G.U.Y. ( Remixes ) - EP
3241,"Pop , Music , Rock",2014 Interscope Records,G.U.Y. ( KDrew Remix ),29-Apr-14,$ 1.29,4:45,G.U.Y. ( Remixes ) - EP
3242,"Pop , Music , Rock",2014 Interscope Records,G.U.Y. ( KDrew Remix ),29-Apr-14,$ 1.29,4:45,G.U.Y. ( Remixes ) - EP
3243,"Pop , Music , Electronic , Dance , R&B / Soul , Rock",2011 Interscope Records,Marry the Night ( Danny Verde Remix ),20-Dec-11,$ 1.29,7:45,Marry the Night ( The Remixes )
3244,"Pop , Music , Electronic , Dance , R&B / Soul , Rock",2011 Interscope Records,Marry the Night ( Danny Verde Remix ),20-Dec-11,$ 1.29,7:45,Marry the Night ( The Remixes )
3245,"Pop , Music , Electronic , Dance , R&B / Soul , Rock",2011 Interscope Records,Marry the Night ( Danny Verde Remix ),20-Dec-11,$ 1.29,7:45,Marry the Night ( The Remixes )
3246,"Pop , Music , Electronic , Dance , R&B / Soul , Rock",2011 Interscope Records,Marry the Night ( Danny Verde Remix ),20-Dec-11,$ 1.29,7:45,Marry the Night ( The Remixes )
3247,"Pop , Music , Electronic , Dance , R&B / Soul , Rock",2011 Interscope Records,Marry the Night ( Danny Verde Remix ),20-Dec-11,$ 1.29,7:45,Marry the Night ( The Remixes )
3248,"Dance , Music , Electronic","2012 Ultra Records , Inc.",Raise Your Weapon,7-Feb-12,$ 0.99,7:52,Ultra Dance 13
3249,"Dance , Music",2012 Ministry of Sound Recordings Limited,Keep It Coming ( The Annual 2013 Edit ),19-Nov-12,$ 1.29,6:25,The Annual 2013 - Ministry of Sound
3250,"Dance , Music , Fitness & Workout","2013 Universal Music Enterprises , a Division of UMG Recordings , Inc.",Pa la Discoteka a Bailar,5-Mar-13,$ 1.29,4:20,Zumba Fitness Dance Party
3251,"House , Music , Dance",2012 Axtone Records Ltd,Axtone Presents Thomas Gold ( Continuous Mix 2 ),27-May-12,Album Only,1:08:31,Axtone Presents Thomas Gold
3252,"Vocal Pop , Music , Vocal","This compilation ( P ) 2013 Columbia Records , a division of Sony Music Entertainment",Steppin ' Out With My Baby,4-Oct-13,$ 1.29,2:02,The Classics ( Deluxe Edition )
3253,"Vocal Pop , Music , Vocal , Standards , Jazz , Vocal Jazz","This Compilation ( P ) 2013 Columbia Records , a division of Sony Music Entertainment",The Lady Is a Tramp,4-Oct-13,$ 1.29,3:16,Sixty Years : The Artistry of Tony Bennett
3254,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3255,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3256,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3257,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3258,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3259,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3260,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3261,"Pop , Music , Electronic , Rock",2013 Interscope Records,Applause ( Goldhouse Remix ),30-Sep-13,$ 1.29,4:34,Applause ( Remixes )
3262,"Pop , Music , Dance , R&B / Soul , Rock",2011 Interscope Records,Yo ' _ and I ( Hector Fonseca Remix ),11-Oct-11,$ 1.29,8:03,Yo ' _ and I ( The Remixes )
3263,"Pop , Music , Dance , R&B / Soul , Rock",2011 Interscope Records,Yo ' _ and I ( Hector Fonseca Remix ),11-Oct-11,$ 1.29,8:03,Yo ' _ and I ( The Remixes )
3264,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3265,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3266,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3267,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3268,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3269,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3270,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3271,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3272,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3273,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3274,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3275,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3276,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3277,"Pop , Music , Dance",2011 Interscope Records,Judas ( Royksopp 's 30 Pieces Remix ),21-Nov-11,Album Only,9:18,Born This Way ( The Remix )
3278,"Pop , Music , Dance , Rock , Pop/Rock , R&B / Soul , Holiday",2011 Interscope Records,The Edge of Glory ( Live from `` A Very Gaga Thanksgiving '' ),22-Nov-11,$ 1.29,4:52,A Very Gaga Holiday ( Live ) - EP
3279,"Pop , Music , Dance , Rock , Pop/Rock , R&B / Soul , Holiday",2011 Interscope Records,The Edge of Glory ( Live from `` A Very Gaga Thanksgiving '' ),22-Nov-11,$ 1.29,4:52,A Very Gaga Holiday ( Live ) - EP
3280,"Pop , Music , Dance , Rock , Pop/Rock , R&B / Soul , Holiday",2011 Interscope Records,The Edge of Glory ( Live from `` A Very Gaga Thanksgiving '' ),22-Nov-11,$ 1.29,4:52,A Very Gaga Holiday ( Live ) - EP
