digital_track_id,release_album,published_on,genre_desc,artist_name,song_duration,label_info,price_usd
4430,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4431,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4432,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4433,Best Song Ever ( from `` This Is Us '' ) - Single,22-Jul-13,"Pop , Music , Soundtrack , Rock",One Direction,3:22,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4434,You & I ( Big Payno Remix ) - Single,27-May-14,"Pop , Music",One Direction,3:22,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4435,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4436,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4437,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4438,iTunes Festival : London 2012 - EP,20-Sep-12,"Pop , Music",One Direction,3:39,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4439,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4440,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4441,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4442,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4443,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4444,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4445,Steal My Girl ( Big Payno & Afterhrs Pool Party Remix ) - Single,20-Oct-14,"Pop , Music",One Direction,5:20,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4446,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4447,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4448,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4449,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4450,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4451,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4452,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4453,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4454,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4455,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4456,Best Song Ever ( Kat Krazy Remix ) - Single,20-Aug-13,"Pop , Music , Rock",One Direction,3:05,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4457,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4458,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4459,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4460,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4461,Night Changes,12-Dec-14,"Pop , Music , Rock",One Direction,3:46,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4462,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4463,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4464,iTunes Festival : London 2012 - EP,20-Sep-12,"Pop , Music",One Direction,3:39,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4465,Live While We 're Young ( Dave Aude Remix ) - Single,8-Oct-12,"Pop , Music , Rock",One Direction,5:40,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4466,Live While We 're Young ( The Jump Smokers Remix ) - Single,8-Oct-12,"Pop , Music , Rock",One Direction,4:25,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4467,Best Song Ever ( WestFunk & Steve Smart Remix ) - Single,3-Sep-13,"Pop , Music",One Direction,3:10,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4468,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4469,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4470,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4471,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4472,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4473,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4474,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4475,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4476,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4477,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4478,Best Song Ever ( Jump Smokers Remix ) - Single,20-Aug-13,"Pop , Music",One Direction,3:08,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4479,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4480,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4481,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4482,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4483,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4484,Take Me Home,9-Nov-12,"Pop , Music , Pop/Rock , Teen Pop , Rock , Dance , World",One Direction,3:28,2012 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29
4485,One Direction Audio Documentary,24-Oct-14,"Spoken Word , Music",One Direction,35:55:00,2014 Rapier Music,Album Only
4486,"Now That 's What I Call Music , Vol . 43",7-Aug-12,"Pop , Music",Eva Simons,4:11,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Album Only
4487,"Now That 's What I Call Music , Vol . 42",1-May-12,"Pop , Music",Labrinth,4:19,"Compilation 2012 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Album Only
4488,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4489,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4490,iTunes Festival : London 2012 - EP,20-Sep-12,"Pop , Music",One Direction,3:39,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4491,iTunes Festival : London 2012 - EP,20-Sep-12,"Pop , Music",One Direction,3:39,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4492,iTunes Festival : London 2012 - EP,20-Sep-12,"Pop , Music",One Direction,3:39,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4493,Summer Hits,27-Apr-15,"Pop , Music",Jason Derulo,3:27,2015 BY Music,$ 1.29
4494,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4495,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4496,Up All Night,13-Mar-12,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",One Direction,3:25,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4497,iTunes Festival : London 2012 - EP,20-Sep-12,"Pop , Music",One Direction,3:39,2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4498,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4499,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4500,Midnight Memories,25-Nov-13,"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",One Direction,3:27,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4501,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4502,FOUR,17-Nov-14,"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",One Direction,3:51,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4503,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4504,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4505,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4506,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4507,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4508,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4509,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4510,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4511,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4512,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4513,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4514,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4515,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4516,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4517,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4518,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4519,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4520,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4521,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4522,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4523,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4524,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4525,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4526,Made In the A.M.,,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Album Only
4527,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4528,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4529,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4530,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4531,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4532,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4533,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4534,One Way or Another ( Teenage Kicks ) - Single,17-Feb-13,"Pop , Music , Rock , Dance , Pop/Rock , Teen Pop",One Direction,2:37,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4535,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4536,FOUR ( Ultimate Edition ),17-Nov-14,"Pop , Music",One Direction,3:18,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,$ 1.29
4537,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4538,Made In the A.M. ( Deluxe Edition ),,"Pop , Music",One Direction,--,2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,Pre-Order Only
4539,Golden Road,4-Oct-02,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,8:31,2002 Capitol Records Nashville,$ 1.29
4540,Fuse,10-Sep-13,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:52,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4541,Golden Road,4-Oct-02,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,8:31,2002 Capitol Records Nashville,$ 1.29
4542,Keith Urban,19-Oct-99,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:51,1999 Capitol Records Nashville,$ 1.29
4543,Fuse,10-Sep-13,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:52,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4544,Be Here,21-Sep-04,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,2:49,2004 Capitol Records Nashville,$ 1.29
4545,Defying Gravity,31-Mar-09,"Country , Music , Alternative Country , Pop , Pop/Rock , Contemporary Country , Honky Tonk , Rock",Keith Urban,--,"2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Album Only
4546,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4547,In the Ranch,1997,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:46,1997 Capitol Nashville,$ 1.29
4548,Play,3-Nov-08,"Country , Music , Urban Cowboy , Contemporary Country",Brad Paisley,5:02,2008 Sony Music Entertainment,$ 1.29
4549,"Love , Pain & the Whole Crazy Thing",10-Oct-06,"Country , Music , Contemporary Country , Honky Tonk",Keith Urban,5:28,"2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",$ 1.29
4550,"Love , Pain & the Whole Crazy Thing",10-Oct-06,"Country , Music , Contemporary Country , Honky Tonk",Keith Urban,5:28,"2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",$ 1.29
4551,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4552,Golden Road,4-Oct-02,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,8:31,2002 Capitol Records Nashville,$ 1.29
4553,Golden Road,4-Oct-02,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,8:31,2002 Capitol Records Nashville,$ 1.29
4554,Defying Gravity,31-Mar-09,"Country , Music , Alternative Country , Pop , Pop/Rock , Contemporary Country , Honky Tonk , Rock",Keith Urban,--,"2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Album Only
4555,Keith Urban,19-Oct-99,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:51,1999 Capitol Records Nashville,$ 1.29
4556,Keith Urban,19-Oct-99,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:51,1999 Capitol Records Nashville,$ 1.29
4557,Fuse,10-Sep-13,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:52,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4558,Be Here,21-Sep-04,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,2:49,2004 Capitol Records Nashville,$ 1.29
4559,Be Here,21-Sep-04,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,2:49,2004 Capitol Records Nashville,$ 1.29
4560,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4561,Defying Gravity,31-Mar-09,"Country , Music , Alternative Country , Pop , Pop/Rock , Contemporary Country , Honky Tonk , Rock",Keith Urban,--,"2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Album Only
4562,Defying Gravity,31-Mar-09,"Country , Music , Alternative Country , Pop , Pop/Rock , Contemporary Country , Honky Tonk , Rock",Keith Urban,--,"2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Album Only
4563,Be Here,21-Sep-04,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,2:49,2004 Capitol Records Nashville,$ 1.29
4564,Be Here,21-Sep-04,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,2:49,2004 Capitol Records Nashville,$ 1.29
4565,Be Here,21-Sep-04,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,2:49,2004 Capitol Records Nashville,$ 1.29
4566,Gas Monkey Garage : Let 's Ride,7-Aug-15,"Country , Music",Keith Urban,3:48,"2015 Mercury Records , a Division of UMG Recordings , Inc.",$ 1.29
4567,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4568,Defying Gravity,31-Mar-09,"Country , Music , Alternative Country , Pop , Pop/Rock , Contemporary Country , Honky Tonk , Rock",Keith Urban,--,"2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Album Only
4569,Defying Gravity,31-Mar-09,"Country , Music , Alternative Country , Pop , Pop/Rock , Contemporary Country , Honky Tonk , Rock",Keith Urban,--,"2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Album Only
4570,Keith Urban,19-Oct-99,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:51,1999 Capitol Records Nashville,$ 1.29
4571,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4572,Fuse,10-Sep-13,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,3:52,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4573,Golden Road,4-Oct-02,"Country , Music , Honky Tonk , Contemporary Country",Keith Urban,8:31,2002 Capitol Records Nashville,$ 1.29
4574,"Love , Pain & the Whole Crazy Thing",10-Oct-06,"Country , Music , Contemporary Country , Honky Tonk",Keith Urban,5:28,"2006 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",$ 1.29
4575,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4576,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4577,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
4578,Fuse ( Deluxe Version ),10-Sep-13,"Country , Music",Keith Urban,3:06,2013 Hit Red Records under exclusive license to Capitol Records Nashville,$ 1.29
