track_id,published_on,duration_sec,price_usd,music_genre,artist_name_str,copy_right,track_label
25733,"July 13 , 2015",3:51,$ 1.29,"Dance & Electronic , Pop , Dance Pop",Redfoo,( C ) 2008 Machete Music / VI Music,Juicy Wiggle
25734,"June 23 , 2014",3:27,$ 1.29,Alternative Rock,Jamie N Commons and X Ambassadors,( C ) 2014 KIDinaKORNER/Interscope Records,Jungle ( Remix ) [ feat . JAY Z ]
25735,"August 5 , 2014",3:06,$ 1.29,Alternative Rock,Jamie N Commons and X Ambassadors,( C ) 2014 KIDinaKORNER/Interscope Records,Jungle ( Great Good Fine Ok Remix )
25736,"August 5 , 2014",3:12,$ 1.29,Alternative Rock,Jamie N Commons and X Ambassadors,( C ) 2014 KIDinaKORNER/Interscope Records,Jungle ( KDrew Remix Edited )
25737,"August 5 , 2014",3:43,$ 1.29,Alternative Rock,Jamie N Commons and X Ambassadors,( C ) 2014 KIDinaKORNER/Interscope Records,Jungle ( KDrew Remix Extended )
25738,"September 30 , 2014",4:34,$ 1.29,Alternative Rock,Jamie N Commons and X Ambassadors,( C ) 2014 KIDinaKORNER/Interscope Records,Jungle ( The Made Edit )
25739,"September 11 , 2013",3:30,$ 0.99,"Dance & Electronic , Drum & Bass",Alvin Risk,2013 Alvin Risk . All Rights Reserved .,Zoom ! ( Original Mix )
25740,"September 11 , 2013",3:43,$ 0.99,"Dance & Electronic , Drum & Bass",Alvin Risk,2013 Alvin Risk . All Rights Reserved .,PUT EM UP ( feat . Jason Aalon Butler ) ( Original Mix )
25741,"September 11 , 2013",3:29,$ 0.99,"Dance & Electronic , Drum & Bass",Alvin Risk,2013 Alvin Risk . All Rights Reserved .,TR0NCE ( Original Mix )
25742,"September 11 , 2013",2:57,$ 0.99,"Dance & Electronic , Drum & Bass",Alvin Risk,2013 Alvin Risk . All Rights Reserved .,Wash Dat ( Original Mix )
25743,"November 8 , 2013",3:37,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Que Bailes Conmigo Hoy ( Do n't Wan na Dance Alone - Version Acustica/Acoustic )
25744,"November 8 , 2013",3:15,$ 1.29,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Sin Tu Amor ( Miss Movin ' On - Version Acustica/Acoustic )
25745,"November 8 , 2013",3:16,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,TÌ 1/4 Eres Lo Que Yo Quiero ( Better Together - Version Acustica/Acoustic )
25746,"November 8 , 2013",3:56,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Eres TÌ 1/4 ( Who Are You - Version Acustica/Acoustic )
25747,"November 8 , 2013",3:54,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Que el CorazÌ_n No Hable por Mi ( Leave My Heart Out Of This - Version Acustica/Acoustic )
25748,"November 8 , 2013",3:37,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Que Bailes Conmigo Hoy ( Do n't Wan na Dance Alone )
25749,"November 8 , 2013",3:15,$ 1.29,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Sin Tu Amor ( Miss Movin ' On )
25750,"November 8 , 2013",3:16,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,TÌ 1/4 Eres Lo Que Yo Quiero ( Better Together )
25751,"November 8 , 2013",3:58,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Eres TÌ 1/4 ( Who Are You )
25752,"November 8 , 2013",3:52,$ 0.69,Pop,Fifth Harmony,2013 Alvin Risk . All Rights Reserved .,Que el CorazÌ_n No Hable por Mi ( Leave My Heart Out Of This )
25753,"June 9 , 2015",1:56,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Bury the Hatchling
25754,"June 9 , 2015",1:00,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,The Family That Strays Together
25755,"June 9 , 2015",2:08,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Welcome to Jurassic World
25756,"June 9 , 2015",5:30,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,As the Jurassic World Turns
25757,"June 9 , 2015",3:28,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Clearly His First Rodeo
25758,"June 9 , 2015",1:19,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Owen You Nothing
25759,"June 9 , 2015",6:11,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Indominus Wrecks
25760,"June 9 , 2015",3:14,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Gyrosphere of Influence
25761,"June 9 , 2015",4:44,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Pavane for a Dead Apatosaurus
25762,"June 9 , 2015",1:31,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Fits and Jumpstarts
25763,"June 9 , 2015",2:13,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,The Dimorphodon Shuffle
25764,"June 9 , 2015",4:30,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Love in the Time of Pterosauria
25765,"June 9 , 2015",2:54,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Chasing the Dragons
25766,"June 9 , 2015",3:50,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Raptor Your Heart Out
25767,"June 9 , 2015",4:37,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Costa Rican Standoff
25768,"June 9 , 2015",2:41,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Our Rex Is Bigger Than Yours
25769,"June 9 , 2015",1:16,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Growl and Make Up
25770,"June 9 , 2015",2:33,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Nine to Survival Job
25771,"June 9 , 2015",1:38,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,The Park Is Closed
25772,"June 9 , 2015",12:53,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Jurassic World Suite
25773,"June 9 , 2015",1:43,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,It 's a Small Jurassic World
25774,"June 9 , 2015",1:07,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,The Hammond Lab Overture
25775,"June 9 , 2015",1:46,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,The Brockway Monorail
25776,"June 9 , 2015",2:06,$ 0.99,Soundtracks,Michael Giacchino,2015 Back Lot Music,Sunrise O'er Jurassic World
25777,"November 12 , 2003",8:50,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Just A Little More Love ( Wally Lopez Remix )
25778,"November 12 , 2003",3:36,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Love Do n't Let Me Go ( Original Edit )
25779,"November 12 , 2003",5:44,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Give Me Something ( Deep in My Heart ) [ Vocal Edit ]
25780,"November 12 , 2003",4:53,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Ca n't U Feel The Change
25781,"November 12 , 2003",3:49,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,It 's Alright ( Preaching Paris )
25782,"November 12 , 2003",3:27,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Sexy 17
25783,"November 12 , 2003",3:19,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,People Come People Go
25784,"November 12 , 2003",3:06,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Just For One Day ( Heroes ) ( Radio Edit )
25785,"November 12 , 2003",3:41,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,133
25786,"November 12 , 2003",3:11,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Distortion ( Vocal Edit Remix )
25787,"November 12 , 2003",5:58,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,You Are The Music
25788,"November 12 , 2003",1:40,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Lately
25789,"November 12 , 2003",3:49,$ 1.29,"Dance & Electronic , House",David Guetta,2015 Back Lot Music,Just a Little More Love ( Elektro Edit )
25790,"May 18 , 2015",3:32,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",If You Want A Bad Boy
25791,"May 18 , 2015",3:59,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",17 Again
25792,"May 18 , 2015",3:40,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Bottoms Up
25793,"May 18 , 2015",3:46,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",That Was Us
25794,"May 18 , 2015",3:33,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",I 'm Gone
25795,"May 18 , 2015",3:32,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",My Baby 's Guns N ' Roses
25796,"May 18 , 2015",6:09,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Lights Of My Hometown
25797,"May 18 , 2015",3:41,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",One Hell Of An Amen
25798,"May 18 , 2015",3:21,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Small Town Throwdown [ feat . Justin Moore ]
25799,"May 18 , 2015",4:36,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Let It Ride
25800,"May 18 , 2015",5:10,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",My Faith In You
25801,"May 18 , 2015",3:51,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",G.R.I.T.S.
25802,"May 18 , 2015",3:54,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Read Me My Rights
25803,"May 18 , 2015",4:58,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Grown Ass Man
25804,"May 18 , 2015",3:41,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Bottoms Up [ feat . T.I. ]
25805,"May 18 , 2015",3:10,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Do What The Night Wants
25806,"May 18 , 2015",3:50,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Stone Cold Sober
25807,"May 18 , 2015",3:44,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Same Old Song
25808,"May 18 , 2015",4:05,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Just As I Am
25809,"May 18 , 2015",3:32,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",If You Want A Bad Boy
25810,"May 18 , 2015",3:59,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",17 Again
25811,"May 18 , 2015",3:40,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Bottoms Up
25812,"May 18 , 2015",3:46,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",That Was Us
25813,"May 18 , 2015",3:33,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",I 'm Gone
25814,"May 18 , 2015",3:32,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",My Baby 's Guns N ' Roses
25815,"May 18 , 2015",6:09,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Lights Of My Hometown
25816,"May 18 , 2015",3:41,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",One Hell Of An Amen
25817,"May 18 , 2015",3:21,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Small Town Throwdown [ feat . Justin Moore ]
25818,"May 18 , 2015",4:36,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Let It Ride
25819,"May 18 , 2015",5:10,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",My Faith In You
25820,"May 18 , 2015",3:51,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",G.R.I.T.S.
25821,"May 18 , 2015",3:54,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Read Me My Rights
25822,"May 18 , 2015",4:58,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Grown Ass Man
25823,"May 18 , 2015",3:41,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Bottoms Up [ feat . T.I. ]
25824,"May 18 , 2015",3:10,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Do What The Night Wants
25825,"May 18 , 2015",3:50,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Stone Cold Sober
25826,"May 18 , 2015",3:44,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Same Old Song
25827,"May 18 , 2015",4:05,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Just As I Am
25828,"May 18 , 2015",3:32,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",If You Want A Bad Boy
25829,"May 18 , 2015",3:59,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",17 Again
25830,"May 18 , 2015",3:40,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Bottoms Up
25831,"May 18 , 2015",3:46,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",That Was Us
25832,"May 18 , 2015",3:33,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",I 'm Gone
25833,"May 18 , 2015",3:32,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",My Baby 's Guns N ' Roses
25834,"May 18 , 2015",6:09,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Lights Of My Hometown
25835,"May 18 , 2015",3:41,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",One Hell Of An Amen
25836,"May 18 , 2015",3:21,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Small Town Throwdown [ feat . Justin Moore ]
25837,"May 18 , 2015",4:36,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Let It Ride
25838,"May 18 , 2015",5:10,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",My Faith In You
25839,"May 18 , 2015",3:51,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",G.R.I.T.S.
25840,"May 18 , 2015",3:54,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Read Me My Rights
25841,"May 18 , 2015",4:58,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Grown Ass Man
25842,"May 18 , 2015",3:41,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Bottoms Up [ feat . T.I. ]
25843,"May 18 , 2015",3:10,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Do What The Night Wants
25844,"May 18 , 2015",3:50,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Stone Cold Sober
25845,"May 18 , 2015",3:44,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Same Old Song
25846,"May 18 , 2015",4:05,$ 1.29,Country,Brantley Gilbert,"( C ) 2015 The Valory Music Co. , LLC",Just As I Am
25847,"July 21 , 2010",7:07,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Forever Today
25848,"July 21 , 2010",8:06,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Love Comes Again
25849,"July 21 , 2010",4:10,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Traffic
25850,"July 21 , 2010",7:29,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Sweet Misery
25851,"July 21 , 2010",6:42,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Nyana
25852,"July 21 , 2010",5:56,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,UR
25853,"July 21 , 2010",7:24,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Walking On Clouds
25854,"July 21 , 2010",9:22,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,A Tear In The Open
25855,"July 21 , 2010",8:39,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Just Be ( feat . Kristy Hawksha )
25856,"July 21 , 2010",5:57,$ 1.29,"Dance & Electronic , Trance , House",TiÌÇsto,2004 Nettwerk Productions,Adagio For Strings
25857,"November 4 , 2008",4:19,$ 1.29,Pop,Lady Gaga,( C ) 2008 Interscope,Just Dance ( RedOne Remix )
25858,"November 4 , 2008",5:01,$ 1.29,Pop,Lady Gaga,( C ) 2008 Interscope,Just Dance ( Space Cowboy Remix )
25859,"November 4 , 2008",4:38,$ 1.29,Pop,Lady Gaga,( C ) 2008 Interscope,Just Dance ( Robots To Mars Mix )
25860,"November 4 , 2008",6:15,$ 1.29,Pop,Lady Gaga,( C ) 2008 Interscope,Just Dance ( Tony Arzadon Remix )
25861,"November 25 , 2008",7:12,$ 1.29,Pop,Lady Gaga,( C ) 2008 Interscope,Just Dance ( Hccr 's Bambossa Main Mix ) [ Feat . Colby O'Donis ]
25862,"November 25 , 2008",6:14,$ 1.29,Pop,Lady Gaga,( C ) 2008 Interscope,Just Dance ( Richard Vission Remix ) [ feat . Colby O'Donis ]
25863,"November 25 , 2008",7:21,$ 1.29,Pop,Lady Gaga,( C ) 2008 Interscope,Just Dance ( Trevor Simpson Remix ) [ feat . Colby O'Donis ]
25864,"September 22 , 2009",3:44,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Do n't Feed the Dada
25865,"September 22 , 2009",3:20,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Happy Hands & Happy Feet
25866,"September 22 , 2009",3:32,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,No Need For Machines
25867,"September 22 , 2009",3:53,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Love Vibrations
25868,"September 22 , 2009",3:27,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Do n't Snort The Yellow Snow
25869,"September 22 , 2009",3:27,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Let 's Get Bleeped Tonight
25870,"September 22 , 2009",3:56,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Cheap Thrills For A Lost Generation
25871,"September 22 , 2009",3:03,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Sweet Little Bleepteen
25872,"September 22 , 2009",3:30,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Perfect Itch
25873,"September 22 , 2009",3:23,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,So You Wan na Be A Prankster
25874,"September 22 , 2009",3:50,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,We Set You Free
25875,"September 22 , 2009",3:19,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Right There
25876,"March 2 , 2010",3:44,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Do n't Feed the Dada
25877,"March 2 , 2010",3:20,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Happy Hands & Happy Feet
25878,"March 2 , 2010",3:32,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,No Need for Machines
25879,"March 2 , 2010",3:53,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Love Vibrations
25880,"March 2 , 2010",3:27,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Do n't Snort the Yellow Snow
25881,"March 2 , 2010",3:27,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Let 's Get Bleeped Tonight
25882,"March 2 , 2010",3:56,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Cheap Thrills for a Lost Generation
25883,"March 2 , 2010",3:03,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Sweet Little Bleepteen
25884,"March 2 , 2010",3:30,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Perfect Itch
25885,"March 2 , 2010",3:23,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,So You Wan na Be a Prankster
25886,"March 2 , 2010",3:50,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,We Set You Free
25887,"March 2 , 2010",3:19,$ 0.99,"Electronica , Dance & Electronic",Dada Life,( C ) 2009 The Hours Entertainment,Right There
25888,"October 13 , 1998",4:07,$ 1.29,"Gangsta & Hardcore , Rap & Hip-Hop , Pop",Eminem,( C ) 1998 Interscope Records,Just Do n't Give A Fuck [ Explicit ]
25889,"October 13 , 1998",3:50,$ 1.29,"Gangsta & Hardcore , Rap & Hip-Hop , Pop",Eminem,( C ) 1998 Interscope Records,Just Do n't Give [ Clean ]
25890,"October 13 , 1998",4:09,$ 1.29,"Gangsta & Hardcore , Rap & Hip-Hop , Pop",Eminem,( C ) 1998 Interscope Records,Just Do n't Give A F **
25891,"October 13 , 1998",3:36,$ 1.29,"Gangsta & Hardcore , Rap & Hip-Hop , Pop",Eminem,( C ) 1998 Interscope Records,Just Do n't Give A F ***
25892,"October 13 , 1998",3:43,$ 1.29,"Gangsta & Hardcore , Rap & Hip-Hop , Pop",Eminem,( C ) 1998 Interscope Records,Brain Damage [ Explicit ]
25893,"February 19 , 2008",5:09,$ 1.29,R&B,Mary J. Blige,( C ) 1998 Interscope Records,Just Fine ( Remix feat . Lil Wayne )
25894,"October 30 , 2007",4:18,$ 0.99,R&B,Mary J. Blige,( C ) 2007 Geffen Records,Just Fine
25895,"December 7 , 2012",3:29,$ 0.99,"Euro Pop , Adult Contemporary , Pop Rock , Pop",Steven Lee,( c ) 2012 Adventure Music,Just Like Her
25896,"October 28 , 2008",3:50,$ 0.99,"Electronica , Dance & Electronic , House",Nick Fiorucci,2008 Hi-Bias Records Inc.,Just Like That ( Hatiras Radio Edit )
25897,"October 28 , 2008",6:48,$ 0.99,"Electronica , Dance & Electronic , House",Nick Fiorucci,2008 Hi-Bias Records Inc.,Just Like That ( Hatiras Vocal Club )
25898,"October 28 , 2008",6:47,$ 0.99,"Electronica , Dance & Electronic , House",Nick Fiorucci,2008 Hi-Bias Records Inc.,Just Like That ( Hatiras Dub )
25899,"July 23 , 2013",3:20,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Feel Your Love
25900,"July 23 , 2013",2:50,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Cry Tonight ( Kiss Me Back ) ( Jeff Martens Radio Edit )
25901,"July 23 , 2013",3:01,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Just One Day
25902,"July 23 , 2013",3:23,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Like a Star ( Peter Luts Radio Edit )
25903,"July 23 , 2013",2:54,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Open Up Your Heart ( Bellatrax Radio Edit )
25904,"July 23 , 2013",6:29,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Alone ( Johnny Budz Remix )
25905,"July 23 , 2013",3:04,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Break Up ( Cascada Edit )
25906,"July 23 , 2013",3:47,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Edge of a Broken Heart ( Anton Bass Radio Edit )
25907,"July 23 , 2013",3:30,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,Secret Love ( Jashon Harris Radio Edit )
25908,"July 23 , 2013",3:58,$ 1.29,"Dance & Electronic , House",Kim Sozzi,2008 Hi-Bias Records Inc.,All I Want Is You ( Josh Harris Remix )
25909,"September 21 , 2010",3:19,$ 0.99,Pop,Brian McFadden,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",Just Say So
25910,"October 30 , 2007",4:15,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",One Of Those Days ( Album Version )
25911,"October 30 , 2007",3:44,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",Tell Me No
25912,"October 30 , 2007",4:10,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",Things You Say
25913,"October 30 , 2007",3:27,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",My Love
25914,"October 30 , 2007",3:27,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",Love That Man
25915,"October 30 , 2007",4:40,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",Try It On My Own
25916,"October 30 , 2007",4:34,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",Dear John Letter
25917,"October 30 , 2007",3:38,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",Unashamed
25918,"October 30 , 2007",3:41,$ 0.99,Pop,Whitney Houston,"( C ) 2010 BMF Records under exclusive license to Universal Republic Records , a Division UMG Recordings , Inc.",You Light Up My Life
