item_id,copyright_notice,track_release_date,music_style,duration_sec,track_price,track_title,performer_name
1644,2005 Atlantic Recording Corp. . For the United States and WEA International Inc. for the world outside of the United States .,4-Oct-05,"Rock , Music , Metal , Alternative , Hard Rock",3:14,$ 1.29,Some Day,Shinedown
1645,2005 Atlantic Recording Corp. . For the United States and WEA International Inc. for the world outside of the United States .,4-Oct-05,"Rock , Music , Metal , Alternative , Hard Rock",3:14,$ 1.29,Some Day,Shinedown
1646,2005 Atlantic Recording Corp. . For the United States and WEA International Inc. for the world outside of the United States .,4-Oct-05,"Rock , Music , Metal , Alternative , Hard Rock",3:14,$ 1.29,Some Day,Shinedown
1647,2005 Atlantic Recording Corp. . For the United States and WEA International Inc. for the world outside of the United States .,4-Oct-05,"Rock , Music , Metal , Alternative , Hard Rock",3:14,$ 1.29,Some Day,Shinedown
1648,2006 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,20-Jun-06,"Rock , Music",4:19,$ 1.29,Save Me ( Pull Mix ),Shinedown
1649,2006 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,20-Jun-06,"Rock , Music",4:19,$ 1.29,Save Me ( Pull Mix ),Shinedown
1650,2006 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,5-Dec-06,"Holiday , Music",3:34,$ 1.29,Happy X-Mas ( War Is Over ),Shinedown
1651,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,24-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:42,$ 1.29,Call Me,Shinedown
1652,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,24-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:42,$ 1.29,Call Me,Shinedown
1653,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,24-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:42,$ 1.29,Call Me,Shinedown
1654,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,24-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:42,$ 1.29,Call Me,Shinedown
1655,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,23-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:37,Album Only,Son of Sam ( Bonus Track ),Shinedown
1656,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1657,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,23-Mar-12,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",4:01,$ 1.29,Through the Ghost,Shinedown
1658,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,23-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:37,Album Only,Son of Sam ( Bonus Track ),Shinedown
1659,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,23-Mar-12,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",4:01,$ 1.29,Through the Ghost,Shinedown
1660,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1661,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,23-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:37,Album Only,Son of Sam ( Bonus Track ),Shinedown
1662,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,27-May-03,"Rock , Music , Hard Rock , Alternative",3:59,$ 1.29,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown
1663,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1664,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1665,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1666,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,23-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:37,Album Only,Son of Sam ( Bonus Track ),Shinedown
1667,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1668,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,27-May-03,"Rock , Music , Hard Rock , Alternative",4:09,$ 1.29,45,Shinedown
1669,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,27-May-03,"Rock , Music , Hard Rock , Alternative",3:59,$ 1.29,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown
1670,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,23-Jun-08,"Rock , Music , Metal , Alternative , Grunge , Hard Rock",3:37,Album Only,Son of Sam ( Bonus Track ),Shinedown
1671,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1672,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1673,2015 Atlanic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States .,18-Sep-15,"Rock , Music , Alternative , Hard Rock",4:05,$ 1.29,Misfits,Shinedown
1674,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1675,2011 Artist Revolution,8-Mar-11,"Country , Music , Rock",4:15,$ 0.99,Beats a Million Bucks,Chase Rice
1676,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1677,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1678,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1679,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1680,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1681,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1682,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1683,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1684,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1685,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1686,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1687,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1688,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1689,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1690,2011 Artist Revolution,8-Mar-11,"Country , Music , Rock",4:15,$ 0.99,Beats a Million Bucks,Chase Rice
1691,2011 Artist Revolution,8-Mar-11,"Country , Music , Rock",4:15,$ 0.99,Beats a Million Bucks,Chase Rice
1692,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1693,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1694,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1695,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1696,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1697,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1698,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1699,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1700,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1701,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1702,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1703,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1704,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1705,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1706,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1707,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1708,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1709,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1710,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1711,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1712,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1713,2011 Artist Revolution,8-Mar-11,"Country , Music , Rock",4:15,$ 0.99,Beats a Million Bucks,Chase Rice
1714,2012 Dack Janiels Music,20-Mar-12,"Country , Music",7:43,$ 0.99,Happy Hour ( Worktape ),Chase Rice
1715,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1716,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1717,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1718,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1719,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1720,2014 Dack Janiels Records,19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",3:55,$ 1.29,Jack Daniels and Jesus,Chase Rice
1721,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1722,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1723,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",19-Aug-14,"Country , Music , Urban Cowboy , Contemporary Country",6:57,Album Only,Best of Cr247,Chase Rice
1724,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,17-Nov-14,"Country , Music , Contemporary Country",2:59,$ 1.29,Boomerang ( Down Home Sessions ),Cole Swindell
1725,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,17-Nov-14,"Country , Music , Contemporary Country",2:59,$ 1.29,Boomerang ( Down Home Sessions ),Cole Swindell
1726,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,17-Nov-14,"Country , Music , Contemporary Country",2:59,$ 1.29,Boomerang ( Down Home Sessions ),Cole Swindell
1727,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1728,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,17-Nov-14,"Country , Music , Contemporary Country",2:59,$ 1.29,Boomerang ( Down Home Sessions ),Cole Swindell
1729,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1730,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,17-Nov-14,"Country , Music , Contemporary Country",2:59,$ 1.29,Boomerang ( Down Home Sessions ),Cole Swindell
1731,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1732,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1733,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1734,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1735,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1736,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1737,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1738,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1739,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,18-Feb-14,"Country , Music , Contemporary Country",3:41,$ 1.29,The Back Roads and the Back Row,Cole Swindell
1740,2013 Ministry of Sound Recordings Ltd.,11-Nov-13,"Dance , Music",3:59,Album Only,Without You ( The Annual 2014 Us Edit ) [ feat . Totally Enormous Extinct Dinosaurs ],Dillon Francis
1741,2011 Fuzion,2-May-11,"Pop , Music , Dance",4:30,$ 0.99,Party All Day ( Club Extended ),DJ Snake
1742,2013 Euphoria,16-Sep-13,"Dance , Music",3:11,$ 1.29,Addicted 2 the Bass ( EDM Euphoria 2013 Edit ) [ Daahype 's Trap VIP ],Wideboys
1743,2013 Mad Decent,5-Nov-13,"Dance , Music , Electronic",4:19,$ 1.29,Ca n't Ruin My Fun,Jahan Lennon
1744,2013 Mad Decent,5-Dec-13,"Dance , Music , Electronic",3:18,$ 1.29,Do n't Let Me Spend Christmas Alone ( feat . Santell ),mitch murder
1745,2014 SpinninRecords.com,21-Mar-14,"Dance , Music",4:48,$ 0.99,Lunatic,Mercer & DJ Snake
1746,This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,17-Mar-15,"Soundtrack , Music",3:40,$ 1.29,Whip ( Bonus Track ),Famous to Most
1747,This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,17-Mar-15,"Soundtrack , Music",3:40,$ 1.29,Whip ( Bonus Track ),Famous to Most
1748,2014 BY Music,4-Aug-14,"Pop , Music",4:49,$ 1.29,I Got ta Feeling,black eyed peas
1749,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",2-Jun-15,"Dance , Music",4:42,$ 1.29,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake
1750,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",2-Jun-15,"Dance , Music",4:42,$ 1.29,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake
1751,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",2-Jun-15,"Dance , Music",4:42,$ 1.29,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake
1752,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",2-Jun-15,"Dance , Music",4:42,$ 1.29,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake
1753,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",2-Jun-15,"Dance , Music",4:42,$ 1.29,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake
1754,2011 Fuzion,2-May-11,"Pop , Music , Dance",4:30,$ 0.99,Party All Day ( Club Extended ),DJ Snake
1755,2013 Mad Decent,15-Oct-13,"Dance , Music , Electronic",4:09,$ 1.29,Slow Down,"Yellow Claw , DJ Snake & Spanker"
1756,"2014 , 2015 Columbia Records , a Division of Sony Music Entertainment , Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",7-Apr-15,"Dance , Music , Electronic",3:34,$ 1.29,Get Low ( feat . Rae Sremmurd ) [ Remix ],Dillon Francis & DJ Snake
1757,2013 Mad Decent,5-Mar-13,"Dance , Music , Electronic",3:18,$ 1.29,Bird Machine ( feat . Alesia ),DJ Snake
1758,"2014 , 2015 Columbia Records , a Division of Sony Music Entertainment , Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",7-Apr-15,"Dance , Music , Electronic",3:34,$ 1.29,Get Low ( feat . Rae Sremmurd ) [ Remix ],Dillon Francis & DJ Snake
1759,"2014 Columbia Records , a Division of Sony Music Entertainment",19-May-14,"Hip-Hop/Rap , Music",3:45,$ 1.29,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ]",DJ Snake & Lil Jon
1760,"2014 Columbia Records , a Division of Sony Music Entertainment , Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",24-Oct-14,"Dance , Music , Electronic",3:35,$ 1.29,Hurricane ( feat . Lily Elise ),Dillon Francis
1761,"2013 Columbia Records , a Division of Sony Music Entertainment",18-Dec-13,"Dance,Music,Hip-Hop / Rap , Rap",3:33,$ 1.29,Turn Down For What,DJ Snake & Lil Jon
1762,"2014 Island Records , a division of Universal Music Operations Limited",8-Dec-14,"Dance , Music , Electronic , Rock",4:07,$ 1.29,You Know You Like It,DJ Snake & AlunaGeorge
1763,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1764,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1765,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1766,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1767,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1768,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1769,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1770,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1771,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1772,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1773,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,1-Apr-14,"Country , Music , Honky Tonk , Contemporary Country",3:56,$ 1.29,Close Your Eyes,Dan + Shay
1774,2013 Nicky Jam Licencia a Codiscos S.A.S.,8-Jul-13,"Latin Urban , Music , Latino",4:20,$ 0.99,Piensas en M ' _,Nicky Jam
1775,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,9-Sep-14,"Latin Urban , Music , Latino",4:46,$ 0.99,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam
1776,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,9-Sep-14,"Latin Urban , Music , Latino",4:46,$ 0.99,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam
1777,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1778,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1779,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1780,2006 Machete Music,8-Aug-06,"Latino , Music",4:18,$ 1.29,"Baila , Baila",Malverde
1781,2007 Universal Music Latino / Pina Records,11-Dec-07,"Latin Urban , Music , Latino",3:31,$ 1.29,Cambiar la Rutina ( feat . Carlitos Way ),Carlitos Way
1782,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1783,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,9-Sep-14,"Latin Urban , Music , Latino",4:46,$ 0.99,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam
1784,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,9-Sep-14,"Latin Urban , Music , Latino",4:46,$ 0.99,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam
1785,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1786,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1787,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1788,2014 La Industria Inc licencia a Codiscos S.A.S.,4-Nov-14,"Latin Urban , Music , Latino",3:44,$ 0.99,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam
1789,2012 White Lion Music,19-Jul-12,"Latin Urban , Music , Latino",5:10,$ 0.99,Somos Under,"Cabalucci , MC Ceja & Mexicano 777"
1790,2013 Nicky Jam Licencia a Codiscos S.A.S.,8-Jul-13,"Latin Urban , Music , Latino",3:12,$ 0.99,Juegos Prohibidos,Nicky Jam
1791,2007 Universal Music Latino / Pina Records,11-Dec-07,"Latin Urban , Music , Latino",3:31,$ 1.29,Cambiar la Rutina ( feat . Carlitos Way ),Carlitos Way
1792,2007 Universal Music Latino / Pina Records,11-Dec-07,"Latin Urban , Music , Latino",3:31,$ 1.29,Cambiar la Rutina ( feat . Carlitos Way ),Carlitos Way
1793,2007 Universal Music Latino / Pina Records,11-Dec-07,"Latin Urban , Music , Latino",3:31,$ 1.29,Cambiar la Rutina ( feat . Carlitos Way ),Carlitos Way
1794,2007 Universal Music Latino / Pina Records,11-Dec-07,"Latin Urban , Music , Latino",3:31,$ 1.29,Cambiar la Rutina ( feat . Carlitos Way ),Carlitos Way
1795,2004 Chosen Few Emerald Entertainment,2004,"Latino , Music , Reggae",1:56,$ 0.99,Revelacion,T-Empo
1796,2004 Chosen Few Emerald Entertainment,2004,"Latino , Music , Reggae",1:56,$ 0.99,Revelacion,T-Empo
1797,2003 Flow Music,1-Jan-04,"Latin Urban , Music , Latino",2:43,$ 0.99,No Seas Nina,Angel Doze
